id,name,sortId
2551,绿箩,3
2552,乒乓糯米糍,3
2553,桔普茶,3
2554,蹄膀,3
2555,葵花子,3
2556,蜜枣核,3
2557,罗非鱼,3
2558,山东煎饼,3
2559,猪肉,3
2560,彩虹糖,3
2561,蓝莓,3
2562,生肉,3
2563,公丁香,3
2564,基围虾壳,3
2565,烘山芋皮,3
2566,烧鸡,3
2567,老豆腐,3
2568,菠萝蜜肉,3
2569,梨核,3
2570,青豆萁,3
2571,馄饨皮,3
2572,木瓜籽,3
2573,葵花子壳,3
2574,生菜,3
2575,鸡屁股,3
2576,话梅核,3
2577,甜芦粟,3
2578,寿司,3
2579,豆腐花,3
2580,鱼豆腐,3
2581,面团,3
2582,干香菇,3
2583,腊肉,3
2584,饭团,3
2585,干蘑菇,3
2586,鸡翅骨,3
2587,莴笋,3
2588,虾线,3
2589,酸菜鱼,3
2590,酸菜,3
2591,梅干菜扣肉,3
2592,提拉米苏,3
2593,汉堡包,3
2594,大龙虾肉,3
2595,蛋白粉,3
2596,鸡腿菇,3
2597,鸡腿骨,3
2598,兰花豆,3
2599,香榧子,3
2600,生煎包,3
2601,煲仔饭,3
2602,锅贴,3
2603,芥末,3
2604,鱼肠,3
2605,鱼泡,3
2606,鸭肠,3
2607,黄桃,3
2608,陈皮梅,3
2609,西梅,3
2610,栀子花,3
2611,兰州拉面,3
2612,芦荟,3
2613,素鸡,3
2614,蒜瓣皮,3
2615,玫瑰,3
2616,烧卖,3
2617,牛肉煎包,3
2618,雪花蟹壳,3
2619,松果,3
2620,柠檬片,3
2621,干柠檬片,3
2622,润喉糖,3
2623,香芋派,3
2624,冰粉,3
2625,薄荷糖,3
2626,植物奶油,3
2627,树莓,3
2628,蔓越莓,3
2629,双皮奶,3
2630,蛋黄派,3
2631,马卡龙,3
2632,香干,3
2633,抹茶粉,3
2634,红枣干,3
2635,黑椒酱,3
2636,豆腐乳,3
2637,腐乳,3
2638,蚯蚓,3
2639,桃胶,3
2640,黄鱼,3
2641,墨鱼,3
2642,黑鱼,3
2643,菠菜,3
2644,凉皮,3
2645,辣椒酱,3
2646,辣酱,3
2647,干荔枝,3
2648,夏威夷果肉,3
2649,豆腐脑,3
2650,金银花,3
2651,鱿鱼条,3
2652,乌贼,3
2653,熟蛋黄,3
2654,绿豆渣,3
2655,包子馅,3
2656,可乐鸡翅,3
2657,辣椒油,3
2658,青菜叶,3
2659,仙草,3
2660,乌梅,3
2661,蛋筒,3
2662,西柚,3
2663,生姜皮,3
2664,白色恋人饼干,3
2665,茉莉花,3
2666,荔枝叶,3
2667,甜筒,3
2668,圣代,3
2669,竹叶,3
2670,秋葵,3
2671,当归片,3
2672,豆腐皮,3
2673,香肠,3
2674,香肠衣,3
2675,百香果籽,3
2676,冒菜,3
2677,菱角,3
2678,菱角皮,3
2679,蛋黄酱,3
2680,兔头骨,3
2681,蜗牛壳,3
2682,蜘蛛丝,3
2683,罐头食品,3
2684,橙子籽,3
2685,榴莲瓢,3
2686,呕吐物,3
2687,茶叶蛋,3
2688,蛏子肉,3
2689,铁板鱿鱼,3
2690,鸡胸肉,3
2691,鸭胸,3
2692,腊肠,3
2693,印度飞饼,3
2694,飞饼皮,3
2695,德国香肠,3
2696,烤肠,3
2697,台湾香肠,3
2698,肉肠,3
2699,提子,3
2700,提子皮,3
2701,荷包蛋,3
2702,青柠檬,3
2703,柠檬籽,3
2704,蛋炒饭,3
2705,跳跳糖,3
2706,海蜇皮,3
2707,当归,3
2708,鲍鱼肉,3
2709,赖尿虾壳,3
2710,皮皮虾,3
2711,豆瓣酱,3
2712,金桔,3
2713,金桔籽,3
2714,哈密瓜皮,3
2715,白米虾壳,3
2716,肉皮,3
2717,大头虾,3
2718,枯萎花朵,3
2719,毛豆梗,3
2720,圣女果,3
2721,豆苗,3
2722,草头,3
2723,培根,3
2724,QQ糖,3
2725,豆油,3
2726,种子,3
2727,吐司,3
2728,仓鼠粮,3
2729,棉花糖,3
2730,贡菊,3
2731,蜜饯核,3
2732,河粉,3
2733,泡椒鸡爪,3
2734,泡椒,3
2735,辣锅巴,3
2736,薏米,3
2737,小米椒,3
2738,蝉蛹,3
2739,湿香菇,3
2740,干粉条,3
2741,甜酸酱,3
2742,海鲜酱,3
2743,猪耳朵,3
2744,紫菜,3
2745,茄子皮,3
2746,菜饭,3
2747,兔子骨头,3
2748,兰花豆壳,3
2749,沙琪玛,3
2750,牛鞭,3
2751,牛蒡,3
2752,豆汁,3
2753,烤麸,3
2754,肥牛片,3
2755,奶糕,3
2756,冰糖葫芦,3
2757,中药材,3
2758,番茄炒蛋,3
2759,米粉,3
2760,蝉,3
2761,冷面,3
2762,杏仁壳,3
2763,人参,3
2764,话梅干,3
2765,火锅调料,3
2766,川崎火锅调料,3
2767,蜻蜓,3
2768,芝麻糊,3
2769,牡丹虾,3
2770,鱼香肉丝,3
2771,叉烧包,3
2772,奶黄包,3
2773,肠粉,3
2774,凤爪,3
2775,盐酥鸡,3
2776,凉拌黄瓜,3
2777,西红柿炒鸡蛋,3
2778,干炒牛河,3
2779,炒米粉,3
2780,金华火腿,3
2781,水果茶渣,3
2782,花苗,3
2783,参片,3
2784,红参片,3
2785,炼乳,3
2786,沙拉,3
2787,青团,3
2788,菊花,3
2789,馅饼,3
2790,鸭脖骨头,3
2791,奥利奥饼干,3
2792,可降解猫砂,3
2793,千张包,3
2794,昆虫尸体,3
2795,黑芝麻汤团,3
2796,肉松,3
2797,鱼松,3
2798,鱼子酱,3
2799,河豚,3
2800,柿子,3
2801,黄泥螺,3
2802,鸭蛋,3
2803,咸蛋白,3
2804,培养基,3
2805,小黄鱼,3
2806,西柚皮,3
2807,南瓜子,3
2808,瓜子肉,3
2809,辣子鸡,3
2810,水煮鱼,3
2811,鸡翅骨头,3
2812,板栗,3
2813,糖炒栗子壳,3
2814,花生碎,3
2815,蔬菜沙拉,3
2816,水果沙拉,3
2817,生鱼片,3
2818,海鲜饭,3
2819,罗汉果,3
2820,酱油饭,3
2821,虾仁,3
2822,虾仁馄饨,3
2823,蚕宝宝,3
2824,无花果壳,3
2825,蟹肉棒,3
2826,冰糖,3
2827,红糖,3
2828,五花肉,3
2829,鲅鱼水饺,3
2830,小汤圆,3
2831,羊角面包,3
2832,贝果,3
2833,西米,3
2834,红豆沙,3
2835,鸭腿骨,3
2836,梅干菜,3
2837,梅干菜烧肉,3
2838,蹄筋,3
2839,鸭胗,3
2840,鸡胗,3
2841,鸡内脏,3
2842,鸭内脏,3
2843,鹅翅,3
2844,鹅翅骨,3
2845,鹌鹑,3
2846,鹌鹑蛋,3
2847,鹌鹑蛋壳,3
2848,高邮咸蛋,3
2849,乌骨鸡,3
2850,鳗鱼,3
2851,黄鳝,3
2852,黄鳝骨头,3
2853,鳝片,3
2854,宫保鸡丁,3
2855,芸豆,3
2856,苦瓜皮,3
2857,西葫芦皮,3
2858,牡丹花,3
2859,水仙花,3
2860,文竹,3
2861,蔷薇花,3
2862,米线,3
2863,甜趣饼干,3
2864,咸趣饼干,3
2865,魔芋,3
2866,墨鱼丸,3
2867,虾球,3
2868,鲜虾丸,3
2869,芝士丸,3
2870,贡丸,3
2871,虾饺,3
2872,沉香茶,3
2873,杨枝甘露,3
2874,脆皮甜筒,3
2875,南瓜,3
2876,百合,3
2877,拌面,3
2878,狮子头,3
2879,甘栗,3
2880,牛心菜,3
2881,卷心菜,3
2882,辣白菜,3
2883,烤五花肉,3
2884,酸辣粉,3
2885,蒜苗,3
2886,海棠花,3
2887,杜鹃花,3
2888,龙利鱼,3
2889,红烧肉,3
2890,海参,3
2891,鱼丸,3
2892,麻椒,3
2893,美芹,3
2894,水芹,3
2895,燕窝,3
2896,小杨生煎,3
2897,大排骨头,3
2898,冰淇淋脆筒,3
2899,谷子皮,3
2900,高粱皮,3
2901,辣木籽,3
2902,咖喱,3
2903,海瓜子,3
2904,甲壳虫,3
2905,腐竹,3
2906,绿豆粉丝,3
2907,宝宝辅食泥,3
2908,苹果泥,3
2909,葱末,3
2910,姜末,3
2911,桂花,3
2912,华夫,3
2913,莲子,3
2914,莲子皮,3
2915,莲藕,3
2916,藕夹,3
2917,糖藕,3
2918,蒜泥,3
2919,黑芝麻糊,3
2920,藕粉,3
2921,金鱼,3
2922,蝴蝶兰,3
2923,蝴蝶酥,3
2924,君子兰,3
2925,奥尔良鸡翅,3
2926,鸡腿汉堡,3
2927,鸡块,3
2928,烟熏三文鱼,3
2929,银鳕鱼,3
2930,熏鱼,3
2931,油炸翅尖,3
2932,莲芯,3
2933,黑布林,3
2934,可爱多甜筒,3
2935,干贝,3
2936,三文鱼刺身,3
2937,金枪鱼刺身,3
2938,油麦菜,3
2939,咸肉,3
2940,墨鱼饭,3
2941,奶酪火锅锅底,3
2942,花菜,3
2943,花椰菜,3
2944,伊丽莎白瓜,3
2945,伊丽莎白瓜皮,3
2946,伊丽莎白瓜籽,3
2947,汤渣,3
2948,五谷杂粮,3
2949,五香豆,3
2950,莲蓬,3
2951,鲳鱼,3
2952,西瓜,3
2953,肉泥,3
2954,白菜,3
2955,磨牙棒,3
2956,热干面,3
2957,热干粉,3
2958,德芙巧克力,3
2959,烤肉,3
2960,大盘鸡,3
2961,炒酸奶,3
2962,臭干子,3
2963,炸火腿肠,3
2964,小米粥,3
2965,奶茶里的爆珠,3
2966,喜茶里的红柚果粒,3
2967,奶茶里面的红豆,3
2968,黑森林蛋糕,3
2969,喜茶里的芋圆波波,3
2970,喜茶里的脆波波,3
2971,巧克力慕斯蛋糕,3
2972,甲仙芋头奶茶里的芋头,3
2973,黑糖粉圆鲜奶里的粉圆,3
2974,肥牛饭,3
2975,芒果慕斯,3
2976,草莓慕斯,3
2977,奶茶里的布丁,3
2978,一芳水果茶里的水果,3
2979,柠檬养乐多里的柠檬,3
2980,甘蔗马蹄露里的马蹄果肉,3
2981,CoCo的青稞,3
2982,烤鱼,3
2983,红豆汤,3
2984,鸡蛋炒饭,3
2985,扬州炒饭,3
2986,烤肉筋,3
2987,烤肉串,3
2988,烤腰子,3
2989,绿豆汤,3
2990,巧克力派,3
2991,草莓派,3
2992,芒果大福,3
2993,草莓大福,3
2994,烤面筋,3
2995,红豆派,3
2996,蟑螂腿,3
2997,芒果捞,3
2998,洋葱,3
2999,蒜头皮,3
3000,玉米,3
3001,螺狮粉,3
3002,豇豆,3
3003,鱼皮,3
3004,豌豆,3
3005,鱼鳔,3
3006,泡芙,3
3007,青梅核,3
3008,竹笋壳,3
3009,竹笋皮,3
3010,芦笋,3
3011,包菜,3
3012,摘掉的菜叶子,3
3013,珍珠奶茶里的珍珠,3
3014,珍珠奶茶里的仙草,3
3015,鲜芋仙里的芋头,3
3016,泡椒凤爪的鸡骨头,3
3017,马铃薯,3
3018,马铃薯皮,3
3019,空心菜梗,3
3020,绿鲜知,3
3021,泡菜,3
3022,青萝卜,3
3023,包子皮,3
3024,披萨皮,3
3025,汉堡中的面包,3
3026,肉包,3
3027,冰火菠萝油,3
3028,干米粉,3
3029,国企大米,3
3030,QQ软糖,3
3031,濑尿虾壳,3
3032,枇杷皮,3
3033,整只粽子,3
3034,整只小龙虾,3
3035,去黄龙虾头,3
3036,龙虾壳,3
3037,龙虾肉,3
3038,龙虾黄,3
3039,猪肉脯,3
3040,药材,3
3041,生方便面,3
3042,豆渣,3
3043,毛豆结,3
3044,过期奶粉,3
3045,过期燕麦片,3
3046,脱排油烟机油渣,3
3047,未经泡过的茶叶,3
3048,泡面调料,3
3049,槟榔皮,3
3050,长生果壳,3
3051,三合一咖啡,3
3052,芭蕉叶,3
3053,熟方便面,3
3054,风干食品,3
3055,阿尔卑斯糖,3
3056,晾干的柚子皮,3
3057,过期芝士,3
3058,加工类食品,3
3059,三文鱼皮,3
3060,萝卜的叶子,3
3061,男生送的花,3
3062,猫零食,3
3063,过期兔粮,3
3064,剩草,3
3065,叫花鸡,3
3066,糯米糍,3
3067,干枯玫瑰花,3
3068,花生米,3
3069,酱汁,3
3070,鸡,3
3071,残花,3
3072,干花生皮,3
3073,落叶残花,3
3074,担担面,3
3075,人造奶油,3
3076,咖啡,3
3077,瓜子花生壳,3
3078,牛,3
3079,干枯花,3
3080,花生的壳,3
3081,面包干,3
3082,罐头食品的内容物,3
3083,草,3
3084,米,3
3085,落叶,3
3086,过期面包,3
3087,炒面,3
3088,瓜,3
3089,生米,3
3090,速冻饺子,3
3091,饺子,3
3092,草皮,3
3093,花草,3
3094,青草,3
3095,草药,3
3096,方便面,3
3097,各类过期食品,3
3098,菜花,3
3099,菜籽,3
3100,食品,3
3101,白菜叶,3
3102,包菜叶子,3
3103,菜根,3
3104,菜根菜头,3
3105,菜梗,3
3106,湿花生壳,3
3107,水煮花生壳,3
3108,煮花生壳,3
3109,食物,3
3110,变质冷面,3
3111,蔗糖,3
3112,菜叶子,3
3113,饭,3
3114,剩菜饭,3
3115,菜梗菜叶,3
3116,发霉食物,3
3117,过期食物,3
3118,变质米饭,3
3119,湿花生,3
3120,奶油蛋糕,3
3121,蛋,3
3122,风味蛋糕,3
3123,面,3
3124,泡面,3
3125,水果蛋糕,3
3126,蔬果,3
3127,蔬菜水果皮,3
3128,水果茶,3
3129,水果脆,3
3130,水果果肉,3
3131,过期面粉,3
3132,湿面粉,3
3133,花,3
3134,叶,3
3135,白煮蛋壳,3
3136,奇趣蛋,3
3137,臭鸡蛋,3
3138,果肉,3
3139,饼干渣,3
3140,过期饼干,3
3141,艾叶,3
3142,花叶,3
3143,枯叶,3
3144,绿叶,3
3145,桑叶,3
3146,烟叶,3
3147,米虫,3
3148,蛤蜊肉,3
3149,狗肉,3
3150,骨肉相连,3
3151,贝壳肉,3
3152,过期的咖啡,3
3153,多肉,3
3154,腐肉,3
3155,鸡蛋蛋壳,3
3156,生的鸡蛋壳,3
3157,熟鸡蛋,3
3158,鸡肝,3
3159,鸡骨,3
3160,过期牛肉干,3
3161,冷冻食品,3
3162,残枝,3
3163,干瓜子壳,3
3164,绿茶瓜子,3
3165,西瓜子壳,3
3166,地瓜皮,3
3167,瓜果壳,3
3168,瓜果皮,3
3169,瓜果皮核,3
3170,瓜壳,3
3171,瓜果蔬菜,3
3172,金针菜,3
3173,豆腐渣,3
3174,鲍鱼,3
3175,死鱼,3
3176,食材废料,3
3177,花卉植物,3
3178,中药药渣,3
3179,鸭,3
3180,猪,3
3181,羊肉,3
3182,豆类,3
3183,肉蛋加工食品,3
3184,根茎蔬菜,3
3185,谷物,3
3186,肉蛋,3
3187,绿叶菜,3
3188,家养绿植,3
3189,水果茎枝,3
3190,肉干,3
3191,椰子肉,3
3192,葡萄枝,3
3193,枝叶,3
3194,冲泡饮料,3
3195,火锅汤底,3
3196,碎骨,3
3197,鱼骨,3
3198,糕饼,3
3199,新奇士橙,3
3200,葡萄,3
3201,芒果,3
3202,柚子,3
3203,桔柑,3
3204,甜瓜,3
3205,樱桃,3
3206,车厘子,3
3207,山竹,3
3208,牛油果,3
3209,菠萝蜜,3
3210,蒜,3
3211,萝卜,3
3212,毛豆,3
3213,兔肉,3
3214,螃蟹,3
3215,龙虾,3
3216,生蚝,3
3217,淀粉,3
3218,黑豆,3
3219,大豆,3
3220,高粱,3
3221,火腿,3
3222,乳制品,3
3223,瓜皮果壳,3
3224,花卉绿植,3
3225,蕃茄酱,3
3226,腐烂蔬菜,3
3227,蔬菜皮,3
3228,蔬菜瓜果皮,3
3229,瓜皮果皮,3
3230,烂蔬菜,3
3231,厨余果皮,3
3232,蔬菜茎叶,3
3233,蔬菜果皮,3
3234,柚子果肉,3
3235,废弃的树叶,3
3236,废树叶,3
3237,废弃树叶,3
3238,家庭盆栽废弃的树叶,3
3239,盆栽的废弃树叶,3
3240,花草树叶,3
3241,家庭盆栽树叶,3
3242,烂树叶,3
3243,盆栽废弃树叶,3
3244,熟玉米棒,3
3245,玉米杆,3
3246,玉米穗,3
3247,玉米心,3
3248,死掉的多肉植物,3
3249,植物,3
3250,生鸡,3
3251,鸡翅膀,3
3252,鸡翅膀的骨头,3
3253,鸡骨棒,3
3254,鸡骨架,3
3255,香瓜子壳,3
3256,瓜皮,3
3257,烂菜叶,3
3258,芹菜叶,3
3259,蔬菜叶,3
3260,烂叶子,3
3261,植物叶子,3
3262,火锅,3
3263,药渣,3
3264,中药,3
3265,鸭血,3
3266,鸡鸭鱼,3
3267,鸭子,3
3268,死鸭子,3
3269,烂猪肉,3
3270,手撕猪肉,3
3271,内脏,3
3272,鱼鳞鱼肠,3
3273,黑猪,3
3274,熟虾壳,3
3275,生猪肉,3
3276,虾仁壳,3
3277,虾条,3
3278,蟹虾壳,3
3279,绿植,3
3280,家庭花卉,3
3281,树枝叶,3
3282,三文鱼披萨,3
3283,带鱼骨头,3
3284,桔子,3
3285,饲料,3
3286,废中药材,3
3287,干红枣,3
3288,桔,3
3289,烂苹果,3
3290,苹果果核,3
3291,苹果屑,3
3292,苹果壳,3
3293,苹果杍,3
3294,烂香蕉,3
3295,香蕉片,3
3296,吃剩下的葡萄杆,3
3297,葡萄柄,3
3298,葡萄藤,3
3299,山竹皮,3
3300,菠萝干,3
3301,晒干的柚子皮,3
3302,槟榔壳,3
3303,牛油果壳,3
3304,葱蒜,3
3305,大蒜,3
3306,马铃薯片,3
3307,丝瓜瓤,3
3308,球生菜,3
3309,烂黄瓜,3
3310,螃蟹肉,3
3311,死螃蟹,3
3312,蟹,3
3313,蟹壳,3
3314,三文鱼片,3
3315,绿豆芽,3
3316,过期芝麻酱,3
3317,炒板栗,3
3318,盆栽,3
3319,毛毛虫,3
3320,死昆虫,3
3321,盆栽树叶,3
3322,饭菜,3
3323,饭汁,3
3324,馊饭,3
3325,废植物,3
3326,盆栽植物,3
3327,水培植物,3
3328,死掉的植物,3
3329,粽子,3
3330,隔夜蔬菜,3
3331,剩饭剩菜,3
3332,火锅蘸酱,3
3333,干药渣,3
3334,中药渣渣,3
3335,剩饭菜,3
3336,残渣剩饭,3
3337,中药残渣,3
3338,中药药材,3
3339,鸡鸭骨头,3
3340,动物废弃内脏,3
3341,家禽内脏,3
3342,鲜虾条,3
3343,干药材,3
3344,鱼的内脏,3
3345,猫饲料,3
3346,冬枣核,3
3347,果核,3
3348,干蟹壳,3
3349,雪蟹蟹壳,3
3350,扇贝,3
3351,月饼,3
3352,饭菜渣,3
3353,剩余饭菜,3
3354,青菜皮,3
3355,长生果,3
3356,干果,3
3357,小金鱼,3
3358,青菜杆,3
3359,鸡腿骨头,3
3360,干树枝,3
3361,枯树枝,3
3362,废弃的树枝,3
3363,牛排骨,3
3364,猪排骨,3
3365,排骨骨头,3
3366,小排骨头,3
3367,排骨的骨头,3
3368,菜渣,3
3369,鲜肉月饼,3
3370,小排,3
3371,炸鸡腿,3
3372,马肉,3
3373,鱼干,3
3374,桂圆,3
3375,肋排,3
3376,奶片,3
3377,番薯,3
3378,莲雾,3
3379,牛杂,3
3380,馄饨,3
3381,水饺,3
3382,干货,3
3383,糕点,3
3384,牛尾,3
3385,海鲜,3
3386,调味品,3
3387,榴莲干,3
3388,琼脂,3
3389,鸡胸,3
3390,粮食,3
3391,地皮菜,3
3392,猪头肉,3
3393,枯萎的鲜花,3
3394,西洋参,3
3395,猪油,3
3396,落花生,3
3397,橘皮,3
3398,菜椒,3
3399,猪脚,3
3400,猪脑,3
3401,珍珠米,3
3402,枇杷叶,3
3403,麦子,3
3404,小麦粉,3
3405,大猪蹄子,3
3406,猪蹄子,3
3407,鸡爪,3
3408,桂圆干壳,3
3409,桂圆皮,3
3410,过期糕点,3
3411,营养琼脂,3
3412,宠物粮食,3
3413,过期的粮食,3
3414,糖炒栗子,3
3415,泡过的枸杞子,3
3416,芝士片,3
3417,牛蛙骨头,3
3418,干橘子皮,3
3419,虾酱,3
3420,绿豆刨冰,3
3421,分心木,3
3422,黑米,3
3423,生姜渣,3
3424,涪陵榨菜,3
3425,豆角,3
3426,牛腩,3
3427,番茄牛肉,3
3428,西冷牛排,3
3429,蒜末,3
3430,甜辣炒年糕,3
3431,白芝麻,3
3432,糍耙,3
3433,晴王葡萄,3
3434,拔丝苹果,3
3435,拔丝香蕉,3
3436,蟹粉,3
3437,蟹膏,3
3438,惠灵顿牛排,3
3439,腊味糯米饭,3
3440,蒜蓉,3
3441,黑胡椒粉,3
3442,麻油鸡,3
3443,姜丝,3
3444,烟熏肉,3
3445,可丽饼,3
3446,鸡肉丝,3
3447,辣炒年糕,3
3448,韩式辣酱,3
3449,黄豆芽,3
3450,蒸蛋,3
3451,带鱼,3
3452,蜜汁叉烧,3
3453,奶酪蛋糕,3
3454,蛋饺,3
3455,香辣蟹,3
3456,天妇罗,3
3457,尖椒,3
3458,煎饺,3
3459,茼蒿,3
3460,北极贝,3
3461,速溶咖啡粉末,3
3462,竹筒饭,3
3463,意面,3
3464,油面筋,3
3465,鱼面筋,3
3466,爆鱼,3
3467,走油肉,3
3468,香菇滑鸡饭,3
3469,野草,3
3470,野花,3
3471,荠菜,3
3472,威化饼干,3
3473,夹心饼干,3
3474,香肠面包,3
3475,肉松面包,3
3476,芝士面包,3
3477,太阳花,3
3478,手撕面包,3
3479,法棍,3
3480,粉条,3
3481,凯撒色拉,3
3482,鸡肉色拉,3
3483,韩国拌饭,3
3484,生巧克力,3
3485,巧克力薯片,3
3486,海草,3
3487,焗土豆,3
3488,紫甘蓝,3
3489,人参果,3
3490,雪莲果,3
3491,地瓜,3
3492,黄泥螺壳,3
3493,糟毛豆,3
3494,鲥鱼,3
3495,狮鱼刺身,3
3496,冰草,3
3497,黑虎虾,3
3498,慕斯蛋糕,3
3499,萝卜糕,3
3500,豉汁凤爪,3
3501,萝卜酥,3
3502,北极虾,3
3503,鲜花梗,3
3504,金铃子,3
3505,麻球,3
3506,糍饭糕,3
3507,蒸饺,3
3508,牛奶糖,3
3509,椰子糖,3
3510,水果软糖,3
3511,火锅年糕,3
3512,澳梅,3
3513,洋甘菊,3
3514,核桃仁,3
3515,剩饭,3
3516,咸鸭蛋,3
3517,兔头,3
3518,葫芦,3
3519,烧麦,3
3520,秦椒,3
3521,麻辣香锅,3
3522,拉面,3
3523,向日葵,3
3524,向日葵花,3
3525,花朵,3
3526,花束,3
3527,宽粉,3
3528,牛奶,3
3529,百香果,3
3530,炒花生,3
3531,炒饭,3
3532,坚果核,3
3533,KFC圆筒冰淇淋,3
3534,红枣皮,3
3535,蘸料,3
3536,雪糕,3
3537,豆卷,3
3538,洋芋,3
3539,紫薯,3
3540,妃子笑壳,3
3541,果核干,3
3542,玉米棒子,3
3543,泡脚粉,3
3544,糟毛豆壳,3
3545,发霉的食物,3
3546,水产,3
3547,水产加工食品,3
3548,调料,3
3549,沥干的火锅汤底,3
3550,粉末类食品,3
3551,水果果皮,3
3552,果实,3
3553,烂杨梅,3
3554,熟葵花籽壳,3
3555,硬果实,3
3556,水果核,3
3557,洋参,3
3558,烂桃子,3
3559,小葡萄,3
3560,丝瓜络,3
3561,鸽子骨头,3
3562,干锅鸡,3
3563,凉糕,3
3564,驴打滚,3
3565,甜甜圈,3
3566,枯萎的植物,3
3567,夹竹桃,3
3568,豆壳,3
3569,玉米核,3
3570,杏子,3
3571,玉米片,3
3572,奶糖,3
3573,茭白壳,3
3574,烤乳鸽,3
3575,油炸食物,3
3576,酸奶,3
3577,药渣子,3
3578,河虾壳,3
3579,干茶叶,3
3580,花卷,3
3581,葱油拌面,3
3582,奶油小方,3
3583,小馄饨,3
3584,砂锅馄饨,3
3585,卤蛋,3
3586,蛋皮,3
3587,咸菜肉丝,3
3588,带核水果,3
3589,西兰花头,3
3590,竹笋外壳,3
3591,大麦茶,3
3592,水果枝叶,3
3593,葵花皮,3
3594,咖啡面包,3
3595,毛豆节壳,3
3596,豆子,3
3597,龙眼核,3
3598,青柠,3
3599,小青橘,3
3600,菜,3
3601,橙,3
3602,喝过的茶叶,3
3603,肉松卷,3
3604,银杏壳,3
3605,甜芦粟渣,3
3606,千层蛋糕,3
3607,蓝莓蛋糕,3
3608,Mcake,3
3609,华夫饼,3
3610,烧鸭,3
3611,烧鸭饭,3
3612,鳕鱼酥,3
3613,眼肉牛排,3
3614,银鳕鱼骨头,3
3615,牛腱肉,3
3616,咖喱牛腩,3
3617,虾泥,3
3618,麻薯面包,3
3619,巧克力慕斯,3
3620,面包糠,3
3621,虎皮卷,3
3622,十三香调料,3
3623,澳洲牛肉,3
3624,红丝绒蛋糕,3
3625,鸭舌碎骨,3
3626,鸭架骨,3
3627,金枪鱼披萨,3
3628,夏威夷披萨,3
3629,奥尔良烤鸡,3
3630,阿华田巧克力酱,3
3631,巧克力可丽饼,3
3632,榛子酱,3
3633,珍珠奶茶冰淇淋,3
3634,m&m冰淇淋,3
3635,汤包,3
3636,彩椒,3
3637,鲜虾水饺,3
3638,韭菜水饺,3
3639,三鲜水饺,3
3640,白菜猪肉水饺,3
3641,皮蛋瘦肉粥,3
3642,香菇鸡肉粥,3
3643,窝窝头,3
3644,红茶渣,3
3645,绿茶渣,3
3646,奥利奥酸奶蛋糕,3
3647,冰糕,3
3648,巧克力厚片,3
3649,金钩虾,3
3650,灌汤蒸饺,3
3651,五丁包,3
3652,千层油糕,3
3653,三丁包,3
3654,豆腐皮包,3
3655,笋肉汤包,3
3656,松子烧卖,3
3657,旺旺仙贝,3
3658,烤鸭皮,3
3659,水果黄瓜,3
3660,煎三文鱼,3
3661,煎鳕鱼,3
3662,郁金香,3
3663,蟹脚,3
3664,生黄豆壳,3
3665,天津大麻花,3
3666,柑橘,3
3667,狗不理包子,3
3668,香草千层蛋糕,3
3669,咖喱牛腩饭,3
3670,咖喱牛肉粉丝,3
3671,牛里脊,3
3672,北极甜虾,3
3673,南极犬牙鱼扒,3
3674,鲑鱼尾肉,3
3675,小章鱼,3
3676,比目鱼片,3
3677,墨鱼仔,3
3678,秋刀鱼,3
3679,海带结,3
3680,牡蛎肉,3
3681,红海蜇头,3
3682,海蜇丝,3
3683,辽参,3
3684,生虾仁,3
3685,冰鲜黄鱼,3
3686,阿波罗火腿,3
3687,色拉米肠,3
3688,鳗蒲烧,3
3689,白玉卷,3
3690,半熟芝士蛋糕,3
3691,轻乳酪芝士蛋糕,3
3692,芒果班戟,3
3693,咖喱炒酱,3
3694,金钱菇,3
3695,松茸,3
3696,卡士原态酪乳,3
3697,黄金糕,3
3698,蛋黄流沙包,3
3699,速冻薯条,3
3700,西州蜜瓜,3
3701,南美白对虾,3
3702,核桃蛋糕,3
3703,枣泥包,3
3704,云吞,3
3705,云吞面,3
3706,大馄饨,3
3707,枣泥糕,3
3708,山楂糕,3
3709,山楂核,3
3710,红烧大排,3
3711,海蛎肉,3
3712,六月黄（螃蟹）,3
3713,土豆炖牛腩,3
3714,杏鲍菇,3
3715,小鸡炖蘑菇,3
3716,猪肉炖粉条,3
3717,花螺肉,3
3718,牛展,3
3719,黄鱼皮,3
3720,椒盐牛蛙,3
3721,半熟巧克力,3
3722,砂锅粉丝煲,3
3723,藕粉丸子,3
3724,盐烧芝士蛋糕,3
3725,洋果子,3
3726,胡萝卜蛋糕,3
3727,香橙玛芬,3
3728,法式焦糖布丁,3
3729,虾蛄,3
3730,尤加利叶,3
3731,虾米皮,3
3732,温泉蛋,3
3733,荞麦冷面,3
3734,肉饼,3
3735,夏黑葡萄,3
3736,即食燕麦片,3
3737,香煎银鳕鱼,3
3738,死蟑螂,3
3739,菠萝叶子,3
3740,手撕麻花,3
3741,死掉的仓鼠,3
3742,死老鼠,3
3743,蓝莓酱,3
3744,草莓酱,3
3745,红毛丹,3
3746,红毛丹壳,3
3747,雪蟹腿,3
3748,大麦茶渣,3
3749,薏仁,3
3750,菱角壳,3
3751,鲜枣,3
3752,酵母菌,3
3753,姑娘果,3
3754,菇娘果,3
3755,秸秆杯,3
3756,秸秆碗,3
3757,硬壳,4
